gutenberg_id,text
35,them was seized with cramp and began drifting downstream. The main
35,"current ran rather swiftly, but not too strongly for even a moderate"
35,"swimmer. It will give you an idea, therefore, of the strange"
35,"deficiency in these creatures, when I tell you that none made the"
35,slightest attempt to rescue the weakly crying little thing which
35,"was drowning before their eyes. When I realized this, I hurriedly"
35,"slipped off my clothes, and, wading in at a point lower down, I"
35,caught the poor mite and drew her safe to land. A little rubbing of
35,"the limbs soon brought her round, and I had the satisfaction of"
35,seeing she was all right before I left her. I had got to such a low
35,estimate of her kind that I did not expect any gratitude from her.
35,"In that, however, I was wrong."
35,
35,'This happened in the morning. In the afternoon I met my little
35,"woman, as I believe it was, as I was returning towards my centre"
35,"from an exploration, and she received me with cries of delight and"
35,presented me with a big garland of flowers--evidently made for me
35,and me alone. The thing took my imagination. Very possibly I had
35,been feeling desolate. At any rate I did my best to display my
35,appreciation of the gift. We were soon seated together in a little
35,"stone arbour, engaged in conversation, chiefly of smiles. The"
35,creature's friendliness affected me exactly as a child's might have
35,"done. We passed each other flowers, and she kissed my hands. I did"
35,"the same to hers. Then I tried talk, and found that her name was"
35,"Weena, which, though I don't know what it meant, somehow seemed"
35,appropriate enough. That was the beginning of a queer friendship
35,"which lasted a week, and ended--as I will tell you!"
35,
35,'She was exactly like a child. She wanted to be with me always. She
35,"tried to follow me everywhere, and on my next journey out and about"
35,"it went to my heart to tire her down, and leave her at last,"
35,exhausted and calling after me rather plaintively. But the problems
35,"of the world had to be mastered. I had not, I said to myself, come"
35,into the future to carry on a miniature flirtation. Yet her distress
35,"when I left her was very great, her expostulations at the parting"
35,"were sometimes frantic, and I think, altogether, I had as much"
35,"trouble as comfort from her devotion. Nevertheless she was, somehow,"
35,a very great comfort. I thought it was mere childish affection that
35,"made her cling to me. Until it was too late, I did not clearly know"
35,what I had inflicted upon her when I left her. Nor until it was too
35,"late did I clearly understand what she was to me. For, by merely"
35,"seeming fond of me, and showing in her weak, futile way that she"
35,"cared for me, the little doll of a creature presently gave my return"
35,to the neighbourhood of the White Sphinx almost the feeling of
35,coming home; and I would watch for her tiny figure of white and gold
35,so soon as I came over the hill.
35,
35,"'It was from her, too, that I learned that fear had not yet left the"
35,"world. She was fearless enough in the daylight, and she had the"
35,"oddest confidence in me; for once, in a foolish moment, I made"
35,"threatening grimaces at her, and she simply laughed at them. But she"
35,"dreaded the dark, dreaded shadows, dreaded black things. Darkness"
35,to her was the one thing dreadful. It was a singularly passionate
35,"emotion, and it set me thinking and observing. I discovered then,"
35,"among other things, that these little people gathered into the great"
35,"houses after dark, and slept in droves. To enter upon them without a"
35,light was to put them into a tumult of apprehension. I never found
35,"one out of doors, or one sleeping alone within doors, after dark."
35,Yet I was still such a blockhead that I missed the lesson of that
35,"fear, and in spite of Weena's distress I insisted upon sleeping away"
35,from these slumbering multitudes.
35,
35,"'It troubled her greatly, but in the end her odd affection for me"
35,"triumphed, and for five of the nights of our acquaintance, including"
35,"the last night of all, she slept with her head pillowed on my arm."
35,But my story slips away from me as I speak of her. It must have been
35,the night before her rescue that I was awakened about dawn. I had
35,"been restless, dreaming most disagreeably that I was drowned, and"
35,that sea anemones were feeling over my face with their soft palps.
35,"I woke with a start, and with an odd fancy that some greyish animal"
35,"had just rushed out of the chamber. I tried to get to sleep again,"
35,but I felt restless and uncomfortable. It was that dim grey hour
35,"when things are just creeping out of darkness, when everything is"
35,"colourless and clear cut, and yet unreal. I got up, and went down"
35,"into the great hall, and so out upon the flagstones in front of the"
35,"palace. I thought I would make a virtue of necessity, and see the"
35,sunrise.
35,
35,"'The moon was setting, and the dying moonlight and the first pallor"
35,of dawn were mingled in a ghastly half-light. The bushes were inky
35,"black, the ground a sombre grey, the sky colourless and cheerless."
35,"And up the hill I thought I could see ghosts. There several times,"
35,"as I scanned the slope, I saw white figures. Twice I fancied I saw"
35,"a solitary white, ape-like creature running rather quickly up the"
35,"hill, and once near the ruins I saw a leash of them carrying some"
35,dark body. They moved hastily. I did not see what became of them.
35,It seemed that they vanished among the bushes. The dawn was still
35,"indistinct, you must understand. I was feeling that chill,"
